player_id,fpl_full_name,fpl_team,understat_id,understat_name,understat_score,needs_review_understat,review_reason_understat,fbref_id,fbref_name,fbref_score,needs_review_fbref,review_reason_fbref,needs_review
121,Mikkel Damsgaard,Brentford,8859,Mikkel Damsgaard,100.0,False,,Mikkel Damsgaard,Mikkel Damsgaard,100.0,False,,False
122,Antoni Milambo,Brentford,13780,Antoni Milambo,100.0,False,,Antoni Milambo,Antoni Milambo,100.0,False,,False
123,Fábio Freitas Gouveia Carvalho,Brentford,9501,Fabio Carvalho,85.5,False,,Fabio Carvalho,Fabio Carvalho,85.5,False,,False
124,Jordan Henderson,Brentford,605,Jordan Henderson,100.0,False,,Jordan Henderson,Jordan Henderson,100.0,False,,False
125,Vitaly Janelt,Brentford,9680,Vitaly Janelt,100.0,False,,Vitaly Janelt,Vitaly Janelt,100.0,False,,False
126,Mathias Jensen,Brentford,7166,Mathias Jensen,100.0,False,,Mathias Jensen,Mathias Jensen,100.0,False,,False
127,Gustavo Nunes Fernandes Gomes,Brentford,13222,Thiago,45.0,True,low name-match confidence,Frank Onyeka,Frank Onyeka,45.0,True,low name-match confidence,True
128,Frank Onyeka,Brentford,9681,Frank Onyeka,100.0,False,,Frank Onyeka,Frank Onyeka,100.0,False,,False
129,Yehor Yarmoliuk,Brentford,11772,Yehor Yarmolyuk,93.33333333333333,False,,Yehor Yarmoliuk,Yehor Yarmoliuk,100.0,False,,False
130,Romelle Donovan,Brentford,14217,Romelle Donovan,100.0,False,,Romelle Donovan,Romelle Donovan,100.0,False,,False
131,Yunus Emre Konak,Brentford,9679,Rico Henry,40.23529411764706,True,low name-match confidence,Rico Henry,Rico Henry,40.23529411764706,True,low name-match confidence,True
132,Paris Maghoma,Brentford,13222,Thiago,46.63636363636363,True,low name-match confidence,Antoni Milambo,Antoni Milambo,44.44444444444444,True,low name-match confidence,True
133,Myles Peart-Harris,Brentford,10205,Myles Peart-Harris,100.0,False,,Myles Peart-Harris,Myles Peart-Harris,100.0,False,,False
134,Ryan Trevitt,Brentford,10809,Keane Lewis-Potter,48.275862068965516,True,low name-match confidence,Keane Lewis-Potter,Keane Lewis-Potter,48.275862068965516,True,low name-match confidence,True
136,Igor Thiago Nascimento Rodrigues,Brentford,13222,Thiago,90.0,False,,Igor Thiago,Igor Thiago,90.0,False,,False
137,Iwan Morgan,Brentford,9662,Dango Ouattara,48.0,True,low name-match confidence,Dango Ouattara,Dango Ouattara,48.0,True,low name-match confidence,True
748,Josh Dasilva,Brentford,10405,Josh Dasilva,100.0,False,,Josh Dasilva,Josh Dasilva,100.0,False,,False
797,Kaye Furo,Brentford,14356,Kaye Furo,100.0,False,,Kaye Furo,Kaye Furo,100.0,False,,False
810,Luka Bentt,Brentford,10809,Keane Lewis-Potter,44.44444444444444,True,low name-match confidence,Keane Lewis-Potter,Keane Lewis-Potter,44.44444444444444,True,low name-match confidence,True
819,Ollie Shield,Brentford,14217,Romelle Donovan,44.44444444444444,True,low name-match confidence,Romelle Donovan,Romelle Donovan,44.44444444444444,True,low name-match confidence,True
823,Joshua Stephenson,Brentford,605,Jordan Henderson,60.60606060606061,True,low name-match confidence,Jordan Henderson,Jordan Henderson,60.60606060606061,True,low name-match confidence,True
824,Conor McManus,Brentford,9733,Nathan Collins,42.22222222222222,True,low name-match confidence,Nathan Collins,Nathan Collins,42.22222222222222,True,low name-match confidence,True
826,Riley Owen,Brentford,8942,Aaron Hickey,51.81818181818182,True,low name-match confidence,Aaron Hickey,Aaron Hickey,51.81818181818182,True,low name-match confidence,True
138,Jason Steele,Brighton,11269,Jack Hinshelwood,50.0,True,low name-match confidence,James Milner,James Milner,50.0,True,low name-match confidence,True
139,Bart Verbruggen,Brighton,11711,Bart Verbruggen,100.0,False,,Bart Verbruggen,Bart Verbruggen,100.0,False,,False
140,Tom McGill,Brighton,489,James Milner,45.45454545454546,True,low name-match confidence,James Milner,James Milner,45.45454545454546,True,low name-match confidence,True
141,Carl Rushworth,Brighton,239,Pascal Groß,50.0,True,low name-match confidence,Pascal Groß,Pascal Groß,50.0,True,low name-match confidence,True
142,Kjell Scherpen,Brighton,8780,Joël Veltman,46.15384615384615,True,low name-match confidence,Joël Veltman,Joël Veltman,46.15384615384615,True,low name-match confidence,True
143,Olivier Boscagli,Brighton,3645,Olivier Boscagli,100.0,False,,Olivier Boscagli,Olivier Boscagli,100.0,False,,False
144,Diego Coppola,Brighton,10169,Diego Coppola,100.0,False,,Diego Coppola,Diego Coppola,100.0,False,,False
145,Maxim De Cuyper,Brighton,13711,Maxim De Cuyper,100.0,False,,Maxim De Cuyper,Maxim De Cuyper,100.0,False,,False
146,Lewis Dunk,Brighton,6048,Lewis Dunk,100.0,False,,Lewis Dunk,Lewis Dunk,100.0,False,,False
147,Pervis Estupiñán Tenorio,Brighton,14127,Nehemiah Oriola,48.46153846153846,True,low name-match confidence,Nehemiah Oriola,Nehemiah Oriola,48.46153846153846,True,low name-match confidence,True
148,Ferdi Kadıoğlu,Brighton,13066,Ferdi Kadioglu,96.2962962962963,False,,Ferdi Kadioglu,Ferdi Kadioglu,96.2962962962963,False,,False
149,Igor Julio dos Santos de Paulo,Brighton,13711,Maxim De Cuyper,85.5,False,,Maxim De Cuyper,Maxim De Cuyper,85.5,False,,False
150,Tariq Lamptey,Brighton,14118,Charalampos Kostoulas,49.090909090909086,True,low name-match confidence,Matt O'Riley,Matt O'Riley,50.0,True,low name-match confidence,True
151,Jan Paul van Hecke,Brighton,10807,Jan Paul van Hecke,100.0,False,,Jan Paul van Hecke,Jan Paul van Hecke,100.0,False,,False
152,Joël Veltman,Brighton,8780,Joël Veltman,100.0,False,,Joël Veltman,Joël Veltman,100.0,False,,False
153,Adam Webster,Brighton,501,Danny Welbeck,53.84615384615385,True,low name-match confidence,Danny Welbeck,Danny Welbeck,53.84615384615385,True,low name-match confidence,True
154,Eiran Cashin,Brighton,489,James Milner,47.5,True,low name-match confidence,James Milner,James Milner,47.5,True,low name-match confidence,True
155,Jacob Slater,Brighton,489,James Milner,50.0,True,low name-match confidence,James Milner,James Milner,50.0,True,low name-match confidence,True
156,Charlie Tasker,Brighton,10527,Carlos Baleba,59.25925925925925,True,low name-match confidence,Carlos Baleba,Carlos Baleba,59.25925925925925,True,low name-match confidence,True
157,Mitoma Kaoru,Brighton,10806,Kaoru Mitoma,95.0,False,,Kaoru Mitoma,Kaoru Mitoma,95.0,False,,False
158,Georginio Rutter,Brighton,6937,Georginio Rutter,100.0,False,,Georginio Rutter,Georginio Rutter,100.0,False,,False
159,Solly March,Brighton,6049,Solly March,100.0,False,,Solly March,Solly March,100.0,False,,False
160,Yankuba Minteh,Brighton,12759,Yankuba Minteh,100.0,False,,Yankuba Minteh,Yankuba Minteh,100.0,False,,False
161,Julio Enciso Espínola,Brighton,10169,Diego Coppola,52.94117647058824,True,low name-match confidence,Diego Coppola,Diego Coppola,52.94117647058824,True,low name-match confidence,True
162,Brajan Gruda,Brighton,11310,Brajan Gruda,100.0,False,,Brajan Gruda,Brajan Gruda,100.0,False,,False
163,Jack Hinshelwood,Brighton,11269,Jack Hinshelwood,100.0,False,,Jack Hinshelwood,Jack Hinshelwood,100.0,False,,False
164,Matt O'Riley,Brighton,13206,Matt O&#039;Riley,88.0,False,,Matt O'Riley,Matt O'Riley,100.0,False,,False
165,Abdallah Sima,Brighton,10527,Carlos Baleba,43.84615384615385,True,low name-match confidence,Carlos Baleba,Carlos Baleba,43.84615384615385,True,low name-match confidence,True
166,Yasin Ayari,Brighton,11385,Yasin Ayari,100.0,False,,Yasin Ayari,Yasin Ayari,100.0,False,,False
167,Carlos Baleba,Brighton,10527,Carlos Baleba,100.0,False,,Carlos Baleba,Carlos Baleba,100.0,False,,False
169,Diego Gómez Amarilla,Brighton,13364,Diego Gómez,90.0,False,,Diego Gómez,Diego Gómez,90.0,False,,False
170,James Milner,Brighton,489,James Milner,100.0,False,,James Milner,James Milner,100.0,False,,False
171,Jeremy Sarmiento Morante,Brighton,10806,Kaoru Mitoma,52.5,True,low name-match confidence,Kaoru Mitoma,Kaoru Mitoma,52.5,True,low name-match confidence,True
172,Tom Watson,Brighton,14029,Tom Watson,100.0,False,,Tom Watson,Tom Watson,100.0,False,,False
173,Mats Wieffer,Brighton,12758,Mats Wieffer,100.0,False,,Mats Wieffer,Mats Wieffer,100.0,False,,False
174,Malick Yalcouyé,Brighton,13711,Maxim De Cuyper,53.333333333333336,True,low name-match confidence,Maxim De Cuyper,Maxim De Cuyper,53.333333333333336,True,low name-match confidence,True
175,Joe Knight,Brighton,13399,Joe Knight,100.0,False,,Joe Knight,Joe Knight,100.0,False,,False
176,Adrian Mazilu,Brighton,13066,Ferdi Kadioglu,51.85185185185186,True,low name-match confidence,Ferdi Kadioglu,Ferdi Kadioglu,51.85185185185186,True,low name-match confidence,True
177,Andrew Moran,Brighton,10806,Kaoru Mitoma,50.0,True,low name-match confidence,Kaoru Mitoma,Kaoru Mitoma,50.0,True,low name-match confidence,True
178,Danny Welbeck,Brighton,501,Danny Welbeck,100.0,False,,Danny Welbeck,Danny Welbeck,100.0,False,,False
179,Evan Ferguson,Brighton,11711,Bart Verbruggen,42.85714285714286,True,low name-match confidence,Bart Verbruggen,Bart Verbruggen,42.85714285714286,True,low name-match confidence,True
180,Stefanos Tzimas,Brighton,14028,Stefanos Tzimas,100.0,False,,Stefanos Tzimas,Stefanos Tzimas,100.0,False,,False
181,Charalampos Kostoulas,Brighton,14118,Charalampos Kostoulas,100.0,False,,Charalampos Kostoulas,Charalampos Kostoulas,100.0,False,,False
744,Nehemiah Oriola,Brighton,14127,Nehemiah Oriola,100.0,False,,Nehemiah Oriola,Nehemiah Oriola,100.0,False,,False
761,Freddie Simmonds,Brighton,13066,Ferdi Kadioglu,46.666666666666664,True,low name-match confidence,Ferdi Kadioglu,Ferdi Kadioglu,46.666666666666664,True,low name-match confidence,True
783,Pascal Groß,Brighton,239,Pascal Groß,100.0,False,,Pascal Groß,Pascal Groß,100.0,False,,False
795,Harry Howell,Brighton,13584,Harry Howell,100.0,False,,Harry Howell,Harry Howell,100.0,False,,False
220,Robert Lynch Sánchez,Chelsea,9098,Robert Sánchez,95.0,False,,Robert Sánchez,Robert Sánchez,95.0,False,,False
221,Filip Jörgensen,Chelsea,9272,Filip Jorgensen,100.0,False,,Filip Jørgensen,Filip Jørgensen,96.55172413793103,False,,False
222,Mike Penders,Chelsea,8272,João Pedro,54.0,True,low name-match confidence,João Pedro,João Pedro,54.0,True,low name-match confidence,True
223,Gabriel Słonina,Chelsea,13094,Dário Essugo,46.15384615384615,True,low name-match confidence,Dario Essugo,Dario Essugo,46.15384615384615,True,low name-match confidence,True
224,Marc Cucurella Saseta,Chelsea,7134,Marc Cucurella,90.0,False,,Marc Cucurella,Marc Cucurella,90.0,False,,False
225,Reece James,Chelsea,8067,Reece James,100.0,False,,Reece James,Reece James,100.0,False,,False
226,Trevoh Chalobah,Chelsea,6615,Trevoh Chalobah,100.0,False,,Trevoh Chalobah,Trevoh Chalobah,100.0,False,,False
227,Levi Samuels Colwill,Chelsea,10805,Levi Colwill,85.5,False,,Levi Colwill,Levi Colwill,85.5,False,,False
228,Malo Gusto,Chelsea,9017,Malo Gusto,100.0,False,,Malo Gusto,Malo Gusto,100.0,False,,False
229,Benoît Badiashile Mukinayi,Chelsea,7240,Benoit Badiashile Mukinayi,100.0,False,,Benoît Badiashile,Benoît Badiashile,90.0,False,,False
230,Wesley Fofana,Chelsea,7589,Wesley Fofana,100.0,False,,Wesley Fofana,Wesley Fofana,100.0,False,,False
231,Mamadou Sarr,Chelsea,11253,Mamadou Sarr,100.0,False,,Mamadou Sarr,Mamadou Sarr,100.0,False,,False
232,Tosin Adarabioyo,Chelsea,5590,Tosin Adarabioyo,100.0,False,,Tosin Adarabioyo,Tosin Adarabioyo,100.0,False,,False
233,Josh Acheampong,Chelsea,12535,Josh Acheampong,100.0,False,,Joshua Acheampong,Joshua Acheampong,93.75,False,,False
234,Aarón Anselmino,Chelsea,5590,Tosin Adarabioyo,49.03225806451612,True,low name-match confidence,Tosin Adarabioyo,Tosin Adarabioyo,49.03225806451612,True,low name-match confidence,True
235,Cole Palmer,Chelsea,8497,Cole Palmer,100.0,False,,Cole Palmer,Cole Palmer,100.0,False,,False
236,Pedro Lomba Neto,Chelsea,8272,João Pedro,85.5,False,,João Pedro,João Pedro,85.5,False,,False
237,Enzo Fernández,Chelsea,11356,Enzo Fernández,100.0,False,,Enzo Fernández,Enzo Fernández,100.0,False,,False
238,Estêvão Almeida de Oliveira Gonçalves,Chelsea,13775,Estêvão,90.0,False,,Estêvão Willian,Estêvão Willian,85.5,False,,False
239,Jamie Bynoe-Gittens,Chelsea,10542,Jamie Bynoe-Gittens,100.0,False,,Jamie Gittens,Jamie Gittens,100.0,False,,False
240,Christopher Nkunku,Chelsea,6382,Pedro Neto,45.0,True,low name-match confidence,Pedro Neto,Pedro Neto,45.0,True,low name-match confidence,True
241,Moisés Caicedo Corozo,Chelsea,9453,Moisés Caicedo,90.0,False,,Moisés Caicedo,Moisés Caicedo,90.0,False,,False
244,Roméo Lavia,Chelsea,10004,Romeo Lavia,100.0,False,,Roméo Lavia,Roméo Lavia,100.0,False,,False
245,Mykhailo Mudryk,Chelsea,9017,Malo Gusto,48.0,True,low name-match confidence,Malo Gusto,Malo Gusto,48.0,True,low name-match confidence,True
246,Andrey Nascimento dos Santos,Chelsea,11808,Andrey Santos,85.5,False,,Andrey Santos,Andrey Santos,85.5,False,,False
247,Dário Luís Essugo,Chelsea,13094,Dário Essugo,95.0,False,,Dario Essugo,Dario Essugo,95.0,False,,False
248,Kendry Páez Andrade,Chelsea,11356,Enzo Fernández,48.484848484848484,True,low name-match confidence,Enzo Fernández,Enzo Fernández,48.484848484848484,True,low name-match confidence,True
249,João Pedro Junqueira de Jesus,Chelsea,8272,João Pedro,90.0,False,,João Pedro,João Pedro,90.0,False,,False
250,Liam Delap,Chelsea,8868,Liam Delap,100.0,False,,Liam Delap,Liam Delap,100.0,False,,False
251,Nicolas Jackson,Chelsea,12535,Josh Acheampong,46.666666666666664,True,low name-match confidence,Joshua Acheampong,Joshua Acheampong,43.75,True,low name-match confidence,True
252,Marc Guiu Paz,Chelsea,11633,Marc Guiu,95.0,False,,Marc Guiu,Marc Guiu,95.0,False,,False
453,Alejandro Garnacho Ferreyra,Chelsea,10552,Alejandro Garnacho,90.0,False,,Alejandro Garnacho,Alejandro Garnacho,90.0,False,,False
672,Jorrel Hato,Chelsea,13776,Jorrel Hato,100.0,False,,Jorrel Hato,Jorrel Hato,100.0,False,,False
743,Landon Emenalo,Chelsea,10552,Alejandro Garnacho,56.25,True,low name-match confidence,Alejandro Garnacho,Alejandro Garnacho,56.25,True,low name-match confidence,True
789,Max Merrick,Chelsea,13476,Shumaira Mheuka,46.15384615384615,True,low name-match confidence,Shumaira Mheuka,Shumaira Mheuka,46.15384615384615,True,low name-match confidence,True
803,Teddy Sharman-Lowe,Chelsea,11808,Andrey Santos,46.666666666666664,True,low name-match confidence,Andrey Santos,Andrey Santos,46.666666666666664,True,low name-match confidence,True
829,Jesse Derry,Chelsea,14584,Jesse Derry,100.0,False,,Jesse Derry,Jesse Derry,100.0,False,,False
833,Mathis Eboué,Chelsea,10542,Jamie Bynoe-Gittens,46.95652173913043,True,low name-match confidence,Moisés Caicedo,Moisés Caicedo,46.15384615384615,True,low name-match confidence,True
834,Ryan Kavuma-McQueen,Chelsea,11253,Mamadou Sarr,42.75,True,low name-match confidence,Mamadou Sarr,Mamadou Sarr,42.75,True,low name-match confidence,True
840,Shumaira Mheuka,Chelsea,13476,Shumaira Mheuka,100.0,False,,Shumaira Mheuka,Shumaira Mheuka,100.0,False,,False
253,Dean Henderson,Crystal Palace,7702,Dean Henderson,100.0,False,,Dean Henderson,Dean Henderson,100.0,False,,False
254,Walter Benítez,Crystal Palace,5652,Walter Benítez,100.0,False,,Walter Benítez,Walter Benítez,100.0,False,,False
255,Remi Matthews,Crystal Palace,8214,Tyrick Mitchell,50.0,True,low name-match confidence,Tyrick Mitchell,Tyrick Mitchell,50.0,True,low name-match confidence,True
256,Daniel Muñoz Mejía,Crystal Palace,12408,Daniel Muñoz,90.0,False,,Daniel Muñoz,Daniel Muñoz,90.0,False,,False
257,Maxence Lacroix,Crystal Palace,8853,Maxence Lacroix,100.0,False,,Maxence Lacroix,Maxence Lacroix,100.0,False,,False
258,Tyrick Mitchell,Crystal Palace,8214,Tyrick Mitchell,100.0,False,,Tyrick Mitchell,Tyrick Mitchell,100.0,False,,False
259,Borna Sosa,Crystal Palace,7075,Borna Sosa,100.0,False,,Borna Sosa,Borna Sosa,100.0,False,,False
261,Chris Richards,Crystal Palace,8430,Chris Richards,100.0,False,,Chris Richards,Chris Richards,100.0,False,,False
262,Chadi Riad Dnanou,Crystal Palace,11167,Chadi Riad,90.0,False,,Chadi Riad,Chadi Riad,90.0,False,,False
263,Nathaniel Clyne,Crystal Palace,603,Nathaniel Clyne,100.0,False,,Nathaniel Clyne,Nathaniel Clyne,100.0,False,,False
264,Rob Holding,Crystal Palace,13777,Rio Cardines,52.17391304347826,True,low name-match confidence,Rio Cardines,Rio Cardines,52.17391304347826,True,low name-match confidence,True
265,Caleb Kporha,Crystal Palace,11167,Chadi Riad,45.45454545454546,True,low name-match confidence,Chadi Riad,Chadi Riad,45.45454545454546,True,low name-match confidence,True
267,Ismaïla Sarr,Crystal Palace,5675,Ismaila Sarr,100.0,False,,Ismaila Sarr,Ismaila Sarr,100.0,False,,False
268,Cheick Doucouré,Crystal Palace,11167,Chadi Riad,50.0,True,low name-match confidence,Chadi Riad,Chadi Riad,50.0,True,low name-match confidence,True
269,Romain Esse,Crystal Palace,13387,Romain Esse,100.0,False,,Romain Esse,Romain Esse,100.0,False,,False
270,Will Hughes,Crystal Palace,6104,Will Hughes,100.0,False,,Will Hughes,Will Hughes,100.0,False,,False
271,Daichi Kamada,Crystal Palace,6145,Daichi Kamada,100.0,False,,Daichi Kamada,Daichi Kamada,100.0,False,,False
272,Jefferson Lerma Solís,Crystal Palace,2182,Jefferson Lerma,95.0,False,,Jefferson Lerma,Jefferson Lerma,95.0,False,,False
273,Adam Wharton,Crystal Palace,12409,Adam Wharton,100.0,False,,Adam Wharton,Adam Wharton,100.0,False,,False
274,Asher Agbinone,Crystal Palace,5652,Walter Benítez,50.0,True,low name-match confidence,Walter Benítez,Walter Benítez,50.0,True,low name-match confidence,True
275,Naouirou Ahamada,Crystal Palace,6145,Daichi Kamada,55.172413793103445,True,low name-match confidence,Daichi Kamada,Daichi Kamada,55.172413793103445,True,low name-match confidence,True
276,Justin Devenny,Crystal Palace,13038,Justin Devenny,100.0,False,,Justin Devenny,Justin Devenny,100.0,False,,False
277,Malcolm Ebiowei,Crystal Palace,7603,Marc Guehi,51.300000000000004,True,low name-match confidence,Marc Guéhi,Marc Guéhi,51.300000000000004,True,low name-match confidence,True
278,Jesurun Rak-Sakyi,Crystal Palace,14263,Joél Drakes-Thomas,48.484848484848484,True,low name-match confidence,Joél Drakes-Thomas,Joél Drakes-Thomas,48.484848484848484,True,low name-match confidence,True
279,Matheus França de Oliveira,Crystal Palace,13387,Romain Esse,47.5,True,low name-match confidence,Romain Esse,Romain Esse,47.5,True,low name-match confidence,True
280,David Ozoh,Crystal Palace,12408,Daniel Muñoz,54.54545454545454,True,low name-match confidence,Daniel Muñoz,Daniel Muñoz,54.54545454545454,True,low name-match confidence,True
281,Kaden Rodney,Crystal Palace,11033,Kaden Rodney,100.0,False,,Kaden Rodney,Kaden Rodney,100.0,False,,False
282,Franco Umeh-Chibueze,Crystal Palace,8706,Eberechi Eze,57.27272727272727,True,low name-match confidence,Eberechi Eze,Eberechi Eze,57.27272727272727,True,low name-match confidence,True
283,Jean-Philippe Mateta,Crystal Palace,5735,Jean-Philippe Mateta,100.0,False,,Jean-Philippe Mateta,Jean-Philippe Mateta,100.0,False,,False
284,Eddie Nketiah,Crystal Palace,6482,Eddie Nketiah,100.0,False,,Eddie Nketiah,Eddie Nketiah,100.0,False,,False
285,Odsonne Édouard,Crystal Palace,3697,Odsonne Edouard,100.0,False,,Odsonne Édouard,Odsonne Édouard,100.0,False,,False
286,Zach Marsh,Crystal Palace,8430,Chris Richards,56.25,True,low name-match confidence,Chris Richards,Chris Richards,56.25,True,low name-match confidence,True
580,Brennan Johnson,Crystal Palace,10760,Brennan Johnson,100.0,False,,Brennan Johnson,Brennan Johnson,100.0,False,,False
654,Jørgen Strand Larsen,Crystal Palace,11070,Jørgen Strand Larsen,100.0,False,,Jørgen Strand Larsen,Jørgen Strand Larsen,100.0,False,,False
677,Evann Guessand,Crystal Palace,8006,Evann Guessand,100.0,False,,Evann Guessand,Evann Guessand,100.0,False,,False
690,Rio Cardines,Crystal Palace,13777,Rio Cardines,100.0,False,,Rio Cardines,Rio Cardines,100.0,False,,False
712,Yéremy Pino Santos,Crystal Palace,9024,Yeremi Pino,85.5,False,,Yéremy Pino,Yéremy Pino,90.0,False,,False
723,Jaydee Canvot,Crystal Palace,13091,Jaydee Canvot,100.0,False,,Jaydee Canvot,Jaydee Canvot,100.0,False,,False
732,Christantus Uche,Crystal Palace,12726,Christantus Uche,100.0,False,,Christantus Uche,Christantus Uche,100.0,False,,False
762,Joél Drakes-Thomas,Crystal Palace,14263,Joél Drakes-Thomas,100.0,False,,Joél Drakes-Thomas,Joél Drakes-Thomas,100.0,False,,False
773,Dean Benamar,Crystal Palace,7702,Dean Henderson,61.53846153846154,True,low name-match confidence,Dean Henderson,Dean Henderson,61.53846153846154,True,low name-match confidence,True
780,Ben Casey,Crystal Palace,11070,Jørgen Strand Larsen,48.484848484848484,True,low name-match confidence,Jørgen Strand Larsen,Jørgen Strand Larsen,48.484848484848484,True,low name-match confidence,True
793,George King,Crystal Palace,9024,Yeremi Pino,54.54545454545454,True,low name-match confidence,Yéremy Pino,Yéremy Pino,54.54545454545454,True,low name-match confidence,True
798,Danny Imray,Crystal Palace,12408,Daniel Muñoz,66.66666666666667,True,low name-match confidence,Daniel Muñoz,Daniel Muñoz,66.66666666666667,True,low name-match confidence,True
242,Kiernan Dewsbury-Hall,Everton,9739,Kiernan Dewsbury-Hall,100.0,False,,Kiernan Dewsbury-Hall,Kiernan Dewsbury-Hall,100.0,False,,False
243,Tyrique George,Everton,12573,Tyrique George,100.0,False,,Tyrique George,Tyrique George,100.0,False,,False
287,Jordan Pickford,Everton,741,Jordan Pickford,100.0,False,,Jordan Pickford,Jordan Pickford,100.0,False,,False
288,Mark Travers,Everton,7438,James Garner,47.5,True,low name-match confidence,James Garner,James Garner,47.5,True,low name-match confidence,True
289,Harry Tyrer,Everton,12916,Thierno Barry,48.0,True,low name-match confidence,Thierno Barry,Thierno Barry,48.0,True,low name-match confidence,True
290,Jarrad Branthwaite,Everton,8476,Jarrad Branthwaite,100.0,False,,Jarrad Branthwaite,Jarrad Branthwaite,100.0,False,,False
291,James Tarkowski,Everton,1665,James Tarkowski,100.0,False,,James Tarkowski,James Tarkowski,100.0,False,,False
292,Vitalii Mykolenko,Everton,10291,Vitalii Mykolenko,100.0,False,,Vitaliy Mykolenko,Vitaliy Mykolenko,94.11764705882352,False,,False
293,Jake O'Brien,Everton,12014,Jake O&#039;Brien,88.0,False,,Jake O'Brien,Jake O'Brien,100.0,False,,False
294,Séamus Coleman,Everton,585,Seamus Coleman,100.0,False,,Séamus Coleman,Séamus Coleman,100.0,False,,False
295,Michael Keane,Everton,1653,Michael Keane,100.0,False,,Michael Keane,Michael Keane,100.0,False,,False
296,Nathan Patterson,Everton,10292,Nathan Patterson,100.0,False,,Nathan Patterson,Nathan Patterson,100.0,False,,False
297,Roman Dixon,Everton,9307,Iliman Ndiaye,50.0,True,low name-match confidence,Iliman Ndiaye,Iliman Ndiaye,50.0,True,low name-match confidence,True
298,Reece Welch,Everton,1653,Michael Keane,39.58333333333333,True,low name-match confidence,Michael Keane,Michael Keane,39.58333333333333,True,low name-match confidence,True
299,Iliman Ndiaye,Everton,9307,Iliman Ndiaye,100.0,False,,Iliman Ndiaye,Iliman Ndiaye,100.0,False,,False
300,Dwight McNeil,Everton,6756,Dwight McNeil,100.0,False,,Dwight McNeil,Dwight McNeil,100.0,False,,False
301,Carlos Alcaraz Durán,Everton,11297,Carlos Alcaraz,95.0,False,,Carlos Alcaraz,Carlos Alcaraz,95.0,False,,False
302,Idrissa Gana Gueye,Everton,668,Idrissa Gueye,95.0,False,,Idrissa Gueye,Idrissa Gueye,95.0,False,,False
303,James Garner,Everton,7438,James Garner,100.0,False,,James Garner,James Garner,100.0,False,,False
304,Tim Iroegbunam,Everton,9554,Tim Iroegbunam,100.0,False,,Tim Iroegbunam,Tim Iroegbunam,100.0,False,,False
305,Harrison Armstrong,Everton,12757,Harrison Armstrong,100.0,False,,Harrison Armstrong,Harrison Armstrong,100.0,False,,False
306,Callum Bates,Everton,9983,Beto,48.857142857142854,True,low name-match confidence,Beto,Beto,48.857142857142854,True,low name-match confidence,True
307,Coby Ebere,Everton,9983,Beto,45.0,True,low name-match confidence,Beto,Beto,45.0,True,low name-match confidence,True
308,Isaac Heath,Everton,9983,Beto,45.0,True,low name-match confidence,Beto,Beto,45.0,True,low name-match confidence,True
309,Jenson Metcalfe,Everton,675,Jack Grealish,50.0,True,low name-match confidence,Jack Grealish,Jack Grealish,50.0,True,low name-match confidence,True
310,Thierno Barry,Everton,12916,Thierno Barry,100.0,False,,Thierno Barry,Thierno Barry,100.0,False,,False
311,Norberto Bercique Gomes Betuncal,Everton,9983,Beto,100.0,False,,Beto,Beto,100.0,False,,False
312,Youssef Ramalho Chermiti,Everton,585,Seamus Coleman,42.10526315789473,True,low name-match confidence,Séamus Coleman,Séamus Coleman,42.10526315789473,True,low name-match confidence,True
313,Martin Sherif,Everton,11331,Merlin Röhl,50.0,True,low name-match confidence,Merlin Röhl,Merlin Röhl,50.0,True,low name-match confidence,True
419,Jack Grealish,Everton,675,Jack Grealish,100.0,False,,Jack Grealish,Jack Grealish,100.0,False,,False
630,Tom King,Everton,9983,Beto,60.00000000000001,True,low name-match confidence,Beto,Beto,60.00000000000001,True,low name-match confidence,True
667,Adam Aznou,Everton,7438,James Garner,45.45454545454546,True,low name-match confidence,James Garner,James Garner,45.45454545454546,True,low name-match confidence,True
704,Tyler Onyango,Everton,10586,Tyler Dibling,61.53846153846154,True,low name-match confidence,Tyler Dibling,Tyler Dibling,61.53846153846154,True,low name-match confidence,True
705,Elijah Campbell,Everton,9983,Beto,45.0,True,low name-match confidence,Beto,Beto,45.0,True,low name-match confidence,True
707,Tyler Dibling,Everton,10586,Tyler Dibling,100.0,False,,Tyler Dibling,Tyler Dibling,100.0,False,,False
728,Merlin Röhl,Everton,11331,Merlin Röhl,100.0,False,,Merlin Röhl,Merlin Röhl,100.0,False,,False
779,Braiden Graham,Everton,8476,Jarrad Branthwaite,50.0,True,low name-match confidence,Jarrad Branthwaite,Jarrad Branthwaite,50.0,True,low name-match confidence,True
314,Bernd Leno,Fulham,181,Bernd Leno,100.0,False,,Bernd Leno,Bernd Leno,100.0,False,,False
315,Steven Benda,Fulham,181,Bernd Leno,60.454545454545446,True,low name-match confidence,Bernd Leno,Bernd Leno,60.454545454545446,True,low name-match confidence,True
316,Antonee Robinson,Fulham,8940,Antonee Robinson,100.0,False,,Antonee Robinson,Antonee Robinson,100.0,False,,False
317,Joachim Andersen,Fulham,6314,Joachim Andersen,100.0,False,,Joachim Andersen,Joachim Andersen,100.0,False,,False
318,Calvin Bassey,Fulham,11728,Calvin Bassey,100.0,False,,Calvin Bassey,Calvin Bassey,100.0,False,,False
319,Timothy Castagne,Fulham,6157,Timothy Castagne,100.0,False,,Timothy Castagne,Timothy Castagne,100.0,False,,False
